Time (seconds),Conductivity (mS/cm),Measured distance (cm),Flowrate (mL/min),Permeate mass (g),Stage number
3176.3875207901,2.703162186982616,19.516217708587646,431.8359375,977.6,1
3177.397193670273,2.1029157828021523,19.47941780090332,431.8359375,977.5,1
3178.388660669327,2.4363860073468544,19.532573223114014,418.9453125,978.0,1
3179.3880064487457,2.3363449399834435,19.508039951324463,425.390625,977.9,1
3180.3920068740845,2.703162186982616,19.508039951324463,402.83203125,978.5,1
3181.3854315280914,2.2363038726200326,19.49986219406128,409.27734375,978.8,1
3182.393188238144,1.9028336480753305,19.487595558166504,431.8359375,978.9,1
3183.3858087062836,2.4363860073468544,19.49986219406128,425.390625,979.5,1
3184.399889945984,2.3029979175289723,19.528484344482422,415.72265625,979.3,1
3185.3901705741882,2.936591344163907,19.516217708587646,431.8359375,980.0,1
3186.4032757282257,2.4363860073468544,19.47941780090332,418.9453125,980.0,1
3187.397367954254,2.403038984892383,19.508039951324463,431.8359375,980.2,1
3188.4043295383453,1.8027925807119196,19.9373722076416,438.28125,980.8,1
3189.397891521454,2.3029979175289723,20.374882221221924,470.5078125,980.8,1
3190.40731716156,1.0358110642591063,19.54892873764038,460.83984375,981.7,1
3191.3987629413605,3.036632411527318,19.892394542694092,451.171875,981.7,1
3192.3945877552032,2.603121119619206,19.52439546585083,464.0625,981.9,1
3193.400778532028,2.3363449399834435,19.95372772216797,454.39453125,982.1,1
3194.3897342681885,2.3363449399834435,19.974172115325928,476.953125,982.1,1
3195.397660970688,2.202956850165563,19.49986219406128,483.3984375,982.7,1
3196.3902814388275,2.3363449399834435,19.47941780090332,470.5078125,982.5,1
3197.4017901420593,2.3363449399834435,19.532573223114014,476.953125,983.0,1
3198.3922657966614,2.1029157828021523,19.52439546585083,480.17578125,983.2,1
3199.4009709358215,2.3029979175289723,19.508039951324463,470.5078125,983.3,1
3200.399302959442,2.269650895074504,19.52439546585083,486.62109375,983.7,1
3201.4072966575623,2.1029157828021523,19.47941780090332,476.953125,983.9,1
3202.4032373428345,2.469733029801324,19.47941780090332,486.62109375,984.1,1
3203.3926379680634,2.5697740971647347,19.536662101745605,457.6171875,984.1,1
3204.4040212631226,2.3363449399834435,19.50395107269287,467.28515625,984.2,1
3205.3989939689636,2.403038984892383,19.508039951324463,470.5078125,984.5,1
3206.4042613506317,2.2363038726200326,19.487595558166504,464.0625,985.0,1
3207.399240732193,2.503080052255795,19.91283893585205,454.39453125,985.1,1
3208.4017231464386,2.269650895074504,19.536662101745605,470.5078125,985.3,1
3209.3945055007935,1.402628311258277,19.508039951324463,483.3984375,985.9,1
3210.4108555316925,2.1362628052566217,19.536662101745605,464.0625,985.9,1
3211.4011948108673,2.3363449399834435,19.961905479431152,457.6171875,986.3,1
3212.4056293964386,2.3029979175289723,19.50395107269287,467.28515625,986.8,1
3213.400823354721,2.269650895074504,19.516217708587646,499.51171875,986.8,1
3214.4074034690857,2.3363449399834435,19.471240043640137,464.0625,986.9,1
3215.4009125232697,2.3363449399834435,20.3871488571167,476.953125,987.0,1
3216.4138283729553,2.4363860073468544,19.495773315429688,493.06640625,987.3,1
3217.4064903259277,2.1362628052566217,17.06289052963257,489.84375,987.5,1
3218.4004757404327,2.403038984892383,19.945549964904785,493.06640625,987.8,1
3219.4028487205505,2.7365092094370853,19.536662101745605,493.06640625,987.8,1
3220.401467323303,2.3363449399834435,19.49986219406128,489.84375,988.2,1
3221.405292034149,3.236714546254138,19.47532892227173,496.2890625,988.3,1
3222.398106098175,1.869486625620861,19.47941780090332,493.06640625,988.6,1
3223.4066593647003,2.6364681420736744,19.487595558166504,493.06640625,988.8,1
3224.4041078090668,2.3363449399834435,19.508039951324463,502.734375,989.1,1
3225.411947965622,2.4363860073468544,19.495773315429688,496.2890625,989.2,1
3226.406860589981,2.3363449399834435,19.49986219406128,496.2890625,989.6,1
3227.417240858078,2.3363449399834435,19.9373722076416,499.51171875,990.0,1
3228.4101984500885,2.4363860073468544,19.945549964904785,496.2890625,990.1,1
3229.4130148887634,2.3363449399834435,19.516217708587646,0.0,990.2,1
3230.4054942131042,2.2363038726200326,19.47941780090332,493.06640625,990.6,1
3231.407273054123,2.269650895074504,19.47532892227173,489.84375,990.7,1
3232.408932209015,3.036632411527318,19.9373722076416,493.06640625,990.9,1
3233.4084889888763,2.3363449399834435,19.965994358062744,493.06640625,991.1,1
3234.415536880493,1.9361806705298017,19.352662563323975,489.84375,991.5,1
3235.4087584018707,2.369691962437914,19.896483421325684,489.84375,991.8,1
3236.412257909775,2.1029157828021523,19.896483421325684,489.84375,991.9,1
3237.404962539673,2.1029157828021523,19.904661178588867,489.84375,992.2,1
3238.4143648147583,1.869486625620861,19.91283893585205,486.62109375,992.4,1
3239.40674495697,-5.0,19.970083236694336,483.3984375,992.5,1
3240.4217517375946,2.269650895074504,19.961905479431152,476.953125,992.9,1
3241.409093141556,2.403038984892383,19.528484344482422,486.62109375,993.2,1
3242.417981147766,2.3363449399834435,19.95372772216797,496.2890625,993.2,1
3243.4105756282806,2.3363449399834435,19.98234987258911,496.2890625,993.4,1
3244.4038281440735,2.369691962437914,19.965994358062744,515.625,994.0,1
3245.41152882576,2.3363449399834435,19.921016693115234,528.5156249999999,994.2,1
3246.4055593013763,2.369691962437914,19.98234987258911,483.3984375,994.2,1
3247.414659500122,2.403038984892383,19.557106494903564,489.84375,994.9,1
3248.40740275383,1.6027104459850996,19.949638843536377,476.953125,995.0,1
3249.4164803028107,2.269650895074504,19.57346200942993,489.84375,995.1,1
3250.4092721939087,2.369691962437914,19.561195373535156,489.84375,995.2,1
3251.4188027381897,2.3029979175289723,19.18501853942871,480.17578125,995.7,1
3252.410433292389,2.369691962437914,19.965994358062744,489.84375,995.9,1
3253.4243471622467,2.3029979175289723,19.47941780090332,493.06640625,997.0,1
3254.412928581238,2.0362217378932117,19.577550888061523,486.62109375,997.0,1
3255.405909061432,2.3029979175289723,19.921016693115234,496.2890625,997.3,1
3256.4138462543488,2.0362217378932117,19.54892873764038,476.953125,997.5,1
3257.4069945812225,2.1362628052566217,19.52439546585083,486.62109375,997.5,1
3258.416900396347,2.4363860073468544,19.990527629852295,493.06640625,997.6,1
3259.410842895508,2.3363449399834435,19.532573223114014,496.2890625,998.2,1
3260.4183597564697,2.3363449399834435,20.010972023010254,483.3984375,998.3,1
3261.411373615265,2.369691962437914,19.54483985900879,496.2890625,998.4,1
3262.4247279167175,2.369691962437914,19.565284252166748,493.06640625,998.8,1
3263.41276884079,2.3029979175289723,19.54483985900879,489.84375,998.9,1
3264.421721935272,1.636057468439569,19.565284252166748,493.06640625,998.9,1
3265.414283514023,2.2363038726200326,19.553017616271973,493.06640625,999.1,1
3266.4277963638306,2.202956850165563,19.54892873764038,486.62109375,999.2,1
